Ticker,Symbol,Stock,Sector,Year_as,Year,Company_Name,CASH,ST_INVESTMENTS,RECEIVABLES,INVENTORY,OTHER_CURRENT_ASSETS,TOTAL_CURRENT_ASSETS,PP&E,DEPRECIATION,LT_INVESTMENTS,INTANGIBLES_GW,OTHER_NON_CURRENT_ASSETS,NON_CURRENT_ASSETS,TOTAL_ASSETS,PAYABLES,ST_DEBT,CPLTD_DEBT,CPLTD_LEASES,CURRENT_LIAB,LT_DEBT,LT_LEASES,OTHER_NON_CURRENT_LIAB,NON_CURRENT_LIAB,TOTAL_LIAB,RETAINED_EAR,TOTAL_EQUITY
NASDAQ:AAPL,AAPL,NASDAQ,Information Technology,2018-12-31,2018,Apple Inc.,25913.0,40388.0,48995.0,3956.0,12087.0,131339.0,90403.0,-49099.0,170799.0,0.0,22283.0,234386.0,365725.0,55888.0,11964.0,8784.0,0.0,115929.0,93735.0,0.0,48914.0,142649.0,258578.0,70400.0,107147.0
