Ticker,Symbol,Stock,Sector,Year_as,Year,Company_Name,CASH,ST_INVESTMENTS,RECEIVABLES,INVENTORY,OTHER_CURRENT_ASSETS,TOTAL_CURRENT_ASSETS,PP&E,DEPRECIATION,LT_INVESTMENTS,INTANGIBLES_GW,OTHER_NON_CURRENT_ASSETS,NON_CURRENT_ASSETS,TOTAL_ASSETS,PAYABLES,ST_DEBT,CPLTD_DEBT,CPLTD_LEASES,CURRENT_LIAB,LT_DEBT,LT_LEASES,OTHER_NON_CURRENT_LIAB,NON_CURRENT_LIAB,TOTAL_LIAB,RETAINED_EAR,TOTAL_EQUITY
NASDAQ:AAPL,AAPL,NASDAQ,Information Technology,2020-12-31,2020,Apple Inc.,38016.0,52927.0,37445.0,4061.0,11264.0,143713.0,112096.0,-66760.0,100887.0,0.0,33952.0,180175.0,323888.0,42296.0,4996.0,8773.0,1460.0,105392.0,98667.0,8382.0,46108.0,153157.0,258549.0,14966.0,65339.0
